row_id,sentence,topic,domain,sentiment,language_style,char_count,token_count,unique_token_count,avg_word_length,type_token_ratio,has_stopwords,approx_perplexity,unigram_sample,unigram_freq,bigram_sample,bigram_freq,trigram_sample,trigram_freq,4gram_sample,5gram_sample,most_common_bigram,most_common_trigram,tokens_list
4439,The coach made a key substitution at halftime.,gaming,finance,neutral,colloquial,46,8,8,4.75,1,TRUE,280.5124,the,1,key substitution,1,the coach made,1,made a key substitution,a key substitution at halftime,the coach,the coach made,the | coach | made | a | key | substitution | at | halftime
4440,Sportsmanship is as important as winning the game.,fashion,entertainment,mixed,academic,50,8,7,5.25,0.875,TRUE,208.6943,sportsmanship,1,is as,1,as important as,1,as important as winning,important as winning the game,sportsmanship is,sportsmanship is as,sportsmanship | is | as | important | as | winning | the | game
4441,Reading regularly expands vocabulary and knowledge.,weather,customer_service,positive,formal,51,6,6,7.5,1,FALSE,374.7358,reading,1,vocabulary and,1,vocabulary and knowledge,1,expands vocabulary and knowledge,regularly expands vocabulary and knowledge,reading regularly,reading regularly expands,reading | regularly | expands | vocabulary | and | knowledge
4442,Online learning has made education more accessible.,food,social_media,negative,informal,51,7,7,6.29,1,FALSE,105.3039,online,1,education more,1,made education more,1,online learning has made,learning has made education more,online learning,online learning has,online | learning | has | made | education | more | accessible
4443,Critical thinking skills are essential in modern careers.,travel,news,neutral,technical,57,8,8,6.12,1,TRUE,357.6903,critical,1,modern careers,1,are essential in,1,thinking skills are essential,skills are essential in modern,critical thinking,critical thinking skills,critical | thinking | skills | are | essential | in | modern | careers
4444,Students should practice active recall when studying.,technology,academic,mixed,colloquial,53,7,7,6.57,1,FALSE,40.0101,students,1,when studying,1,active recall when,1,practice active recall when,should practice active recall when,students should,students should practice,students | should | practice | active | recall | when | studying
4445,The teacher explained the concept with clear examples. Perhaps.,sports,casual_chat,positive,academic,63,9,8,5.89,0.8889,TRUE,38.3252,the,2,the teacher,1,with clear examples,1,the teacher explained the,the teacher explained the concept,the teacher,the teacher explained,the | teacher | explained | the | concept | with | clear | examples | perhaps
4446,Higher education opens many career opportunities.,health,e-commerce,negative,formal,49,6,6,7.17,1,FALSE,239.427,higher,1,career opportunities,1,opens many career,1,education opens many career,higher education opens many career,higher education,higher education opens,higher | education | opens | many | career | opportunities
4447,Lifelong learning keeps the mind sharp and active.,education,healthcare,neutral,informal,50,8,8,5.25,1,TRUE,56.1759,lifelong,1,mind sharp,1,learning keeps the,1,keeps the mind sharp,learning keeps the mind sharp,lifelong learning,lifelong learning keeps,lifelong | learning | keeps | the | mind | sharp | and | active
4448,Collaborative projects teach valuable teamwork skills.,business,legal,mixed,technical,54,6,6,8,1,FALSE,363.7488,collaborative,1,collaborative projects,1,valuable teamwork skills,1,teach valuable teamwork skills,projects teach valuable teamwork skills,collaborative projects,collaborative projects teach,collaborative | projects | teach | valuable | teamwork | skills
4449,Feedback from peers can improve academic performance.,science,finance,positive,colloquial,53,7,7,6.57,1,FALSE,299.7266,feedback,1,from peers,1,peers can improve,1,can improve academic performance,from peers can improve academic,feedback from,feedback from peers,feedback | from | peers | can | improve | academic | performance
4450,Understanding the fundamentals helps with advanced topics.,politics,entertainment,negative,academic,58,7,7,7.29,1,TRUE,305.4114,understanding,1,with advanced,1,with advanced topics,1,fundamentals helps with advanced,fundamentals helps with advanced topics,understanding the,understanding the fundamentals,understanding | the | fundamentals | helps | with | advanced | topics
4451,The company reported record profits this quarter.,music,customer_service,neutral,formal,49,7,7,6,1,TRUE,160.8706,the,1,this quarter,1,profits this quarter,1,record profits this quarter,reported record profits this quarter,the company,the company reported,the | company | reported | record | profits | this | quarter
4452,Customer satisfaction drives long-term business success.,movies,social_media,mixed,informal,56,7,7,7,1,FALSE,144.8655,customer,1,satisfaction drives,1,term business success,1,drives long term business,satisfaction drives long term business,customer satisfaction,customer satisfaction drives,customer | satisfaction | drives | long | term | business | success
4453,Startups often struggle with early-stage funding.,books,news,positive,technical,49,7,7,6,1,FALSE,68.039,startups,1,stage funding,1,early stage funding,1,struggle with early stage,struggle with early stage funding,startups often,startups often struggle,startups | often | struggle | with | early | stage | funding
4454,Market analysis is critical before launching a product.,gaming,academic,negative,colloquial,55,8,8,5.88,1,TRUE,88.077,market,1,before launching,1,launching a product,1,market analysis is critical,market analysis is critical before,market analysis,market analysis is,market | analysis | is | critical | before | launching | a | product
4455,Effective leadership motivates teams to perform better.,fashion,casual_chat,neutral,academic,55,7,7,6.86,1,TRUE,224.749,effective,1,effective leadership,1,teams to perform,1,teams to perform better,motivates teams to perform better,effective leadership,effective leadership motivates,effective | leadership | motivates | teams | to | perform | better
4456,Supply chain disruptions affected global markets. Really.,weather,e-commerce,mixed,formal,57,7,7,7,1,FALSE,251.2056,supply,1,chain disruptions,1,disruptions affected global,1,chain disruptions affected global,disruptions affected global markets really,supply chain,supply chain disruptions,supply | chain | disruptions | affected | global | markets | really
4457,The merger was approved by regulatory authorities.,food,healthcare,positive,informal,50,7,7,6.14,1,TRUE,371.9675,the,1,approved by,1,the merger was,1,approved by regulatory authorities,the merger was approved by,the merger,the merger was,the | merger | was | approved | by | regulatory | authorities
4458,Digital marketing has replaced traditional advertising.,travel,legal,negative,technical,55,6,6,8.17,1,FALSE,328.1364,digital,1,traditional advertising,1,has replaced traditional,1,marketing has replaced traditional,marketing has replaced traditional advertising,digital marketing,digital marketing has,digital | marketing | has | replaced | traditional | advertising
4459,Employee retention reduces costly hiring cycles.,technology,finance,neutral,colloquial,48,6,6,7,1,FALSE,309.0088,employee,1,reduces costly,1,retention reduces costly,1,retention reduces costly hiring,retention reduces costly hiring cycles,employee retention,employee retention reduces,employee | retention | reduces | costly | hiring | cycles
4460,Investors are looking for sustainable business models.,sports,entertainment,mixed,academic,54,7,7,6.71,1,TRUE,59.8282,investors,1,are looking,1,sustainable business models,1,for sustainable business models,looking for sustainable business models,investors are,investors are looking,investors | are | looking | for | sustainable | business | models
4461,The experiment yielded surprising and significant results.,health,customer_service,positive,formal,58,7,7,7.29,1,TRUE,220.702,the,1,experiment yielded,1,experiment yielded surprising,1,the experiment yielded surprising,the experiment yielded surprising and,the experiment,the experiment yielded,the | experiment | yielded | surprising | and | significant | results
4462,Peer review ensures the integrity of scientific research.,education,social_media,negative,informal,57,8,8,6.12,1,TRUE,314.6371,peer,1,ensures the,1,the integrity of,1,integrity of scientific research,peer review ensures the integrity,peer review,peer review ensures,peer | review | ensures | the | integrity | of | scientific | research
4463,Climate change is supported by overwhelming evidence.,business,news,neutral,technical,53,7,7,6.57,1,TRUE,50.3188,climate,1,by overwhelming,1,change is supported,1,supported by overwhelming evidence,is supported by overwhelming evidence,climate change,climate change is,climate | change | is | supported | by | overwhelming | evidence
4464,Quantum computing could solve complex problems faster.,science,academic,mixed,colloquial,54,7,7,6.71,1,FALSE,300.3976,quantum,1,could solve,1,complex problems faster,1,quantum computing could solve,quantum computing could solve complex,quantum computing,quantum computing could,quantum | computing | could | solve | complex | problems | faster
4465,Gene editing technologies raise important ethical questions.,politics,casual_chat,positive,academic,60,7,7,7.57,1,FALSE,189.2121,gene,1,important ethical,1,important ethical questions,1,editing technologies raise important,gene editing technologies raise important,gene editing,gene editing technologies,gene | editing | technologies | raise | important | ethical | questions
4466,Space exploration has accelerated in recent decades.,music,e-commerce,negative,formal,52,7,7,6.43,1,TRUE,76.1666,space,1,in recent,1,space exploration has,1,has accelerated in recent,exploration has accelerated in recent,space exploration,space exploration has,space | exploration | has | accelerated | in | recent | decades
4467,The discovery of new species continues to surprise scientists. Truly.,movies,healthcare,neutral,informal,69,10,10,5.8,1,TRUE,53.9835,the,1,to surprise,1,new species continues,1,discovery of new species,of new species continues to,the discovery,the discovery of,the | discovery | of | new | species | continues | to | surprise | scientists | truly
4468,Chemistry plays a role in everything around us.,books,legal,mixed,technical,47,8,8,4.88,1,TRUE,306.7268,chemistry,1,around us,1,everything around us,1,a role in everything,chemistry plays a role in,chemistry plays,chemistry plays a,chemistry | plays | a | role | in | everything | around | us
4469,Physics explains the fundamental forces of the universe.,gaming,finance,positive,colloquial,56,8,7,6,0.875,TRUE,94.1604,physics,1,fundamental forces,1,of the universe,1,physics explains the fundamental,the fundamental forces of the,physics explains,physics explains the,physics | explains | the | fundamental | forces | of | the | universe
4470,Biodiversity is essential for ecosystem resilience.,fashion,entertainment,negative,academic,51,6,6,7.5,1,TRUE,66.307,biodiversity,1,for ecosystem,1,biodiversity is essential,1,essential for ecosystem resilience,biodiversity is essential for ecosystem,biodiversity is,biodiversity is essential,biodiversity | is | essential | for | ecosystem | resilience
4471,The weather today is absolutely beautiful and sunny.,weather,customer_service,neutral,formal,52,8,8,5.5,1,TRUE,114.4755,the,1,weather today,1,absolutely beautiful and,1,the weather today is,the weather today is absolutely,the weather,the weather today,the | weather | today | is | absolutely | beautiful | and | sunny
4472,It looks like rain is coming this afternoon.,food,social_media,mixed,informal,44,8,8,4.5,1,TRUE,136.802,it,1,this afternoon,1,is coming this,1,looks like rain is,rain is coming this afternoon,it looks,it looks like,it | looks | like | rain | is | coming | this | afternoon
4473,Temperature dropped significantly overnight.,travel,news,positive,technical,44,4,4,10,1,FALSE,66.0798,temperature,1,significantly overnight,1,dropped significantly overnight,1,temperature dropped significantly overnight,,temperature dropped,temperature dropped significantly,temperature | dropped | significantly | overnight
4474,Strong winds are expected throughout a day.,technology,academic,negative,colloquial,43,7,7,5.14,1,TRUE,42.4469,strong,1,a day,1,expected throughout a,1,strong winds are expected,are expected throughout a day,strong winds,strong winds are,strong | winds | are | expected | throughout | a | day
4475,The forecast shows clear skies for the weekend.,sports,casual_chat,neutral,academic,47,8,7,4.88,0.875,TRUE,345.1224,the,2,skies for,1,shows clear skies,1,skies for the weekend,the forecast shows clear skies,the forecast,the forecast shows,the | forecast | shows | clear | skies | for | the | weekend
4476,Humidity levels are very high today.,health,e-commerce,mixed,formal,36,6,6,5,1,TRUE,43.1787,humidity,1,humidity levels,1,humidity levels are,1,levels are very high,levels are very high today,humidity levels,humidity levels are,humidity | levels | are | very | high | today
4477,Snow is expected to fall heavily tonight.,education,healthcare,positive,informal,41,7,7,4.86,1,TRUE,195.1946,snow,1,is expected,1,expected to fall,1,is expected to fall,expected to fall heavily tonight,snow is,snow is expected,snow | is | expected | to | fall | heavily | tonight
4478,It is a perfect day for outdoor activities. Truly.,business,legal,negative,technical,50,9,9,4.44,1,TRUE,208.552,it,1,is a,1,a perfect day,1,for outdoor activities truly,day for outdoor activities truly,it is,it is a,it | is | a | perfect | day | for | outdoor | activities | truly
4479,Thunderstorms may develop in the late evening.,science,finance,neutral,colloquial,46,7,7,5.57,1,TRUE,49.969,thunderstorms,1,in the,1,in the late,1,may develop in the,may develop in the late,thunderstorms may,thunderstorms may develop,thunderstorms | may | develop | in | the | late | evening
4480,The heat wave continues into the next week.,politics,entertainment,mixed,academic,43,8,7,4.38,0.875,TRUE,235.973,the,2,the next,1,wave continues into,1,into the next week,continues into the next week,the heat,the heat wave,the | heat | wave | continues | into | the | next | week
4481,I really enjoyed a pasta dish at that restaurant.,music,customer_service,positive,formal,49,9,9,4.44,1,TRUE,42.9344,i,1,a pasta,1,enjoyed a pasta,1,really enjoyed a pasta,pasta dish at that restaurant,i really,i really enjoyed,i | really | enjoyed | a | pasta | dish | at | that | restaurant
4482,The coffee here is exceptionally smooth and rich.,movies,social_media,negative,informal,49,8,8,5.12,1,TRUE,390.6625,the,1,the coffee,1,smooth and rich,1,here is exceptionally smooth,here is exceptionally smooth and,the coffee,the coffee here,the | coffee | here | is | exceptionally | smooth | and | rich
4483,Can you recommend a good place to eat nearby?,books,news,neutral,technical,45,9,9,4,1,TRUE,191.1378,can,1,to eat,1,can you recommend,1,recommend a good place,recommend a good place to,can you,can you recommend,can | you | recommend | a | good | place | to | eat | nearby
4484,This burger is one of the best I have ever had.,gaming,academic,mixed,colloquial,47,11,11,3.27,1,TRUE,166.6169,this,1,one of,1,burger is one,1,the best i have,best i have ever had,this burger,this burger is,this | burger | is | one | of | the | best | i | have | ever | had
4485,The dessert menu looks absolutely delicious.,fashion,casual_chat,positive,academic,44,6,6,6.33,1,TRUE,235.8779,the,1,looks absolutely,1,dessert menu looks,1,menu looks absolutely delicious,dessert menu looks absolutely delicious,the dessert,the dessert menu,the | dessert | menu | looks | absolutely | delicious
4486,Fresh vegetables make every meal taste better.,weather,e-commerce,negative,formal,46,7,7,5.57,1,FALSE,164.3357,fresh,1,make every,1,make every meal,1,fresh vegetables make every,fresh vegetables make every meal,fresh vegetables,fresh vegetables make,fresh | vegetables | make | every | meal | taste | better
4487,I am trying a new recipe for dinner tonight.,food,healthcare,neutral,informal,44,9,9,3.89,1,TRUE,36.1832,i,1,a new,1,a new recipe,1,recipe for dinner tonight,new recipe for dinner tonight,i am,i am trying,i | am | trying | a | new | recipe | for | dinner | tonight
4488,The sushi was fresh and expertly prepared.,travel,legal,mixed,technical,42,7,7,5,1,TRUE,204.7404,the,1,sushi was,1,and expertly prepared,1,sushi was fresh and,sushi was fresh and expertly,the sushi,the sushi was,the | sushi | was | fresh | and | expertly | prepared
4489,Cooking at home saves both time and money. Truly.,technology,finance,positive,colloquial,49,9,9,4.33,1,FALSE,245.9105,cooking,1,cooking at,1,and money truly,1,at home saves both,both time and money truly,cooking at,cooking at home,cooking | at | home | saves | both | time | and | money | truly
4490,The bakery opens early every morning.,sports,entertainment,negative,academic,37,6,6,5.17,1,TRUE,367.3628,the,1,early every,1,early every morning,1,the bakery opens early,bakery opens early every morning,the bakery,the bakery opens,the | bakery | opens | early | every | morning
4491,Artificial intelligence is transforming every industry.,health,customer_service,neutral,formal,55,6,6,8.17,1,TRUE,163.5302,artificial,1,is transforming,1,intelligence is transforming,1,is transforming every industry,artificial intelligence is transforming every,artificial intelligence,artificial intelligence is,artificial | intelligence | is | transforming | every | industry
4492,The new smartphone has impressive camera features.,education,social_media,mixed,informal,50,7,7,6.14,1,TRUE,279.5239,the,1,smartphone has,1,smartphone has impressive,1,the new smartphone has,smartphone has impressive camera features,the new,the new smartphone,the | new | smartphone | has | impressive | camera | features
4493,Cloud computing enables scalable infrastructure solutions.,business,news,positive,technical,58,6,6,8.67,1,FALSE,384.3819,cloud,1,cloud computing,1,cloud computing enables,1,cloud computing enables scalable,computing enables scalable infrastructure solutions,cloud computing,cloud computing enables,cloud | computing | enables | scalable | infrastructure | solutions
4494,Machine learning models require large training datasets.,science,academic,negative,colloquial,56,7,7,7,1,FALSE,351.4331,machine,1,models require,1,learning models require,1,models require large training,models require large training datasets,machine learning,machine learning models,machine | learning | models | require | large | training | datasets
4495,Natural language processing has advanced rapidly.,politics,casual_chat,neutral,academic,49,6,6,7.17,1,FALSE,390.6189,natural,1,processing has,1,has advanced rapidly,1,language processing has advanced,natural language processing has advanced,natural language,natural language processing,natural | language | processing | has | advanced | rapidly
4496,Cybersecurity threats are increasingly sophisticated.,music,e-commerce,mixed,formal,53,5,5,9.6,1,TRUE,71.4402,cybersecurity,1,cybersecurity threats,1,cybersecurity threats are,1,cybersecurity threats are increasingly,cybersecurity threats are increasingly sophisticated,cybersecurity threats,cybersecurity threats are,cybersecurity | threats | are | increasingly | sophisticated
4497,The software update fixed several critical bugs.,movies,healthcare,positive,informal,48,7,7,5.86,1,TRUE,204.9104,the,1,software update,1,the software update,1,update fixed several critical,the software update fixed several,the software,the software update,the | software | update | fixed | several | critical | bugs
4498,Data privacy regulations are becoming more strict.,books,legal,negative,technical,50,7,7,6.14,1,TRUE,351.4977,data,1,privacy regulations,1,are becoming more,1,privacy regulations are becoming,regulations are becoming more strict,data privacy,data privacy regulations,data | privacy | regulations | are | becoming | more | strict
4499,Blockchain technology offers transparent transactions.,gaming,finance,neutral,colloquial,54,5,5,9.8,1,FALSE,192.2493,blockchain,1,offers transparent,1,offers transparent transactions,1,technology offers transparent transactions,blockchain technology offers transparent transactions,blockchain technology,blockchain technology offers,blockchain | technology | offers | transparent | transactions
4500,Electric vehicles are gaining mainstream acceptance. Perhaps.,fashion,entertainment,mixed,academic,61,7,7,7.57,1,TRUE,372.0947,electric,1,mainstream acceptance,1,vehicles are gaining,1,are gaining mainstream acceptance,electric vehicles are gaining mainstream,electric vehicles,electric vehicles are,electric | vehicles | are | gaining | mainstream | acceptance | perhaps
4501,Paris is one of the most beautiful cities in the world.,weather,customer_service,positive,formal,55,11,10,4,0.9091,TRUE,208.2129,paris,1,the world,1,beautiful cities in,1,paris is one of,of the most beautiful cities,paris is,paris is one,paris | is | one | of | the | most | beautiful | cities | in | the | world
4502,The flight was delayed by two hours.,food,social_media,negative,informal,36,7,7,4.14,1,TRUE,86.0062,the,1,was delayed,1,by two hours,1,the flight was delayed,was delayed by two hours,the flight,the flight was,the | flight | was | delayed | by | two | hours
4503,Booking early often results in cheaper tickets.,travel,news,neutral,technical,47,7,7,5.71,1,TRUE,213.4761,booking,1,in cheaper,1,in cheaper tickets,1,often results in cheaper,often results in cheaper tickets,booking early,booking early often,booking | early | often | results | in | cheaper | tickets
4504,Local cuisine is the best part of traveling.,technology,academic,mixed,colloquial,44,8,8,4.5,1,TRUE,62.5166,local,1,of traveling,1,is the best,1,is the best part,is the best part of,local cuisine,local cuisine is,local | cuisine | is | the | best | part | of | traveling
4505,The hotel offered stunning views of the ocean.,sports,casual_chat,positive,academic,46,8,7,4.75,0.875,TRUE,71.5982,the,2,of the,1,hotel offered stunning,1,offered stunning views of,stunning views of the ocean,the hotel,the hotel offered,the | hotel | offered | stunning | views | of | the | ocean
4506,Traveling solo can be an enriching experience.,health,e-commerce,negative,formal,46,7,7,5.57,1,FALSE,357.5411,traveling,1,be an,1,traveling solo can,1,be an enriching experience,solo can be an enriching,traveling solo,traveling solo can,traveling | solo | can | be | an | enriching | experience
4507,The train journey through the mountains was breathtaking.,education,healthcare,neutral,informal,57,8,7,6.12,0.875,TRUE,319.7577,the,2,the train,1,mountains was breathtaking,1,through the mountains was,the train journey through the,the train,the train journey,the | train | journey | through | the | mountains | was | breathtaking
4508,Make sure to carry your passport at all times.,business,legal,mixed,technical,46,9,9,4.11,1,TRUE,97.1761,make,1,at all,1,at all times,1,to carry your passport,make sure to carry your,make sure,make sure to,make | sure | to | carry | your | passport | at | all | times
4509,Exploring new cultures broadens your perspective.,science,finance,positive,colloquial,49,6,6,7.17,1,FALSE,98.1076,exploring,1,new cultures,1,exploring new cultures,1,cultures broadens your perspective,new cultures broadens your perspective,exploring new,exploring new cultures,exploring | new | cultures | broadens | your | perspective
4510,The airport was very busy during the holiday season.,politics,entertainment,negative,academic,52,9,8,4.78,0.8889,TRUE,385.4842,the,2,holiday season,1,very busy during,1,during the holiday season,was very busy during the,the airport,the airport was,the | airport | was | very | busy | during | the | holiday | season
4511,Regular exercise improves both physical and mental health. Indeed.,music,customer_service,neutral,formal,66,9,9,6.22,1,FALSE,309.1728,regular,1,both physical,1,exercise improves both,1,both physical and mental,improves both physical and mental,regular exercise,regular exercise improves,regular | exercise | improves | both | physical | and | mental | health | indeed
4512,A balanced diet is essential for overall wellbeing.,movies,social_media,mixed,informal,51,8,8,5.38,1,TRUE,108.3683,a,1,is essential,1,a balanced diet,1,diet is essential for,a balanced diet is essential,a balanced,a balanced diet,a | balanced | diet | is | essential | for | overall | wellbeing
4513,Getting enough sleep is crucial for productivity.,books,news,positive,technical,49,7,7,6,1,TRUE,366.9948,getting,1,getting enough,1,crucial for productivity,1,getting enough sleep is,sleep is crucial for productivity,getting enough,getting enough sleep,getting | enough | sleep | is | crucial | for | productivity
4514,Stress management techniques can improve quality of life.,gaming,academic,negative,colloquial,57,8,8,6.12,1,TRUE,388.3434,stress,1,techniques can,1,management techniques can,1,improve quality of life,can improve quality of life,stress management,stress management techniques,stress | management | techniques | can | improve | quality | of | life
4515,Annual medical checkups help detect problems early.,fashion,casual_chat,neutral,academic,51,7,7,6.29,1,FALSE,70.6313,annual,1,medical checkups,1,detect problems early,1,medical checkups help detect,medical checkups help detect problems,annual medical,annual medical checkups,annual | medical | checkups | help | detect | problems | early
4516,Staying hydrated throughout a day is very important.,weather,e-commerce,mixed,formal,52,8,8,5.5,1,TRUE,45.7716,staying,1,throughout a,1,hydrated throughout a,1,staying hydrated throughout a,throughout a day is very,staying hydrated,staying hydrated throughout,staying | hydrated | throughout | a | day | is | very | important
4517,Mental health awareness has increased significantly.,food,healthcare,positive,informal,52,6,6,7.67,1,FALSE,295.1812,mental,1,health awareness,1,health awareness has,1,mental health awareness has,mental health awareness has increased,mental health,mental health awareness,mental | health | awareness | has | increased | significantly
4518,Vaccines are an effective tool against disease.,travel,legal,negative,technical,47,7,7,5.71,1,TRUE,22.7827,vaccines,1,an effective,1,effective tool against,1,effective tool against disease,vaccines are an effective tool,vaccines are,vaccines are an,vaccines | are | an | effective | tool | against | disease
4519,Yoga and meditation reduce anxiety levels.,technology,finance,neutral,colloquial,42,6,6,6,1,FALSE,288.7649,yoga,1,meditation reduce,1,yoga and meditation,1,yoga and meditation reduce,yoga and meditation reduce anxiety,yoga and,yoga and meditation,yoga | and | meditation | reduce | anxiety | levels
4520,Chronic conditions require consistent medical management.,sports,entertainment,mixed,academic,57,6,6,8.5,1,FALSE,80.6332,chronic,1,consistent medical,1,require consistent medical,1,chronic conditions require consistent,chronic conditions require consistent medical,chronic conditions,chronic conditions require,chronic | conditions | require | consistent | medical | management
4521,The team won the championship after a thrilling match.,health,customer_service,positive,formal,54,9,8,5,0.8889,TRUE,264.4337,the,2,after a,1,a thrilling match,1,team won the championship,championship after a thrilling match,the team,the team won,the | team | won | the | championship | after | a | thrilling | match
4522,He scored three goals in the final quarter. Really.,education,social_media,negative,informal,51,9,9,4.56,1,TRUE,57.5405,he,1,quarter really,1,the final quarter,1,in the final quarter,three goals in the final,he scored,he scored three,he | scored | three | goals | in | the | final | quarter | really
4523,Training every day builds strength and endurance.,business,news,neutral,technical,49,7,7,6,1,FALSE,226.7147,training,1,and endurance,1,every day builds,1,every day builds strength,every day builds strength and,training every,training every day,training | every | day | builds | strength | and | endurance
4524,The athlete broke the world record by two seconds.,science,academic,mixed,colloquial,50,9,8,4.56,0.8889,TRUE,200.3744,the,2,two seconds,1,the athlete broke,1,world record by two,world record by two seconds,the athlete,the athlete broke,the | athlete | broke | the | world | record | by | two | seconds
4525,Teamwork is the foundation of any winning strategy.,politics,casual_chat,positive,academic,51,8,8,5.38,1,TRUE,97.7807,teamwork,1,any winning,1,foundation of any,1,the foundation of any,foundation of any winning strategy,teamwork is,teamwork is the,teamwork | is | the | foundation | of | any | winning | strategy
4526,The stadium was packed with enthusiastic supporters.,music,e-commerce,negative,formal,52,7,7,6.43,1,TRUE,339.9531,the,1,stadium was,1,was packed with,1,the stadium was packed,stadium was packed with enthusiastic,the stadium,the stadium was,the | stadium | was | packed | with | enthusiastic | supporters
4527,She dominated the tennis tournament from start to finish.,movies,healthcare,neutral,informal,57,9,9,5.33,1,TRUE,120.7056,she,1,the tennis,1,dominated the tennis,1,the tennis tournament from,she dominated the tennis tournament,she dominated,she dominated the,she | dominated | the | tennis | tournament | from | start | to | finish
4528,Injuries are an unfortunate part of professional sports.,books,legal,mixed,technical,56,8,8,6,1,TRUE,179.3021,injuries,1,of professional,1,of professional sports,1,are an unfortunate part,are an unfortunate part of,injuries are,injuries are an,injuries | are | an | unfortunate | part | of | professional | sports
4529,The coach made a key substitution at halftime.,gaming,finance,positive,colloquial,46,8,8,4.75,1,TRUE,33.4695,the,1,the coach,1,key substitution at,1,key substitution at halftime,the coach made a key,the coach,the coach made,the | coach | made | a | key | substitution | at | halftime
4530,Sportsmanship is as important as winning a game.,fashion,entertainment,negative,academic,48,8,7,5,0.875,TRUE,57.7024,sportsmanship,1,as important,1,important as winning,1,as winning a game,important as winning a game,sportsmanship is,sportsmanship is as,sportsmanship | is | as | important | as | winning | a | game
4531,Reading regularly expands vocabulary and knowledge.,weather,customer_service,neutral,formal,51,6,6,7.5,1,FALSE,24.5597,reading,1,vocabulary and,1,regularly expands vocabulary,1,reading regularly expands vocabulary,regularly expands vocabulary and knowledge,reading regularly,reading regularly expands,reading | regularly | expands | vocabulary | and | knowledge
4532,Online learning has made education more accessible.,food,social_media,mixed,informal,51,7,7,6.29,1,FALSE,268.0631,online,1,education more,1,made education more,1,made education more accessible,has made education more accessible,online learning,online learning has,online | learning | has | made | education | more | accessible
4533,Critical thinking skills are essential in modern careers. Really.,travel,news,positive,technical,65,9,9,6.11,1,TRUE,245.9316,critical,1,skills are,1,modern careers really,1,critical thinking skills are,critical thinking skills are essential,critical thinking,critical thinking skills,critical | thinking | skills | are | essential | in | modern | careers | really
4534,Students should practice active recall when studying.,technology,academic,negative,colloquial,53,7,7,6.57,1,FALSE,71.5059,students,1,should practice,1,active recall when,1,active recall when studying,practice active recall when studying,students should,students should practice,students | should | practice | active | recall | when | studying
4535,The teacher explained the concept with clear examples.,sports,casual_chat,neutral,academic,54,8,7,5.75,0.875,TRUE,384.2057,the,2,concept with,1,explained the concept,1,teacher explained the concept,the concept with clear examples,the teacher,the teacher explained,the | teacher | explained | the | concept | with | clear | examples
4536,Higher education opens many career opportunities.,health,e-commerce,mixed,formal,49,6,6,7.17,1,FALSE,196.6416,higher,1,career opportunities,1,higher education opens,1,higher education opens many,education opens many career opportunities,higher education,higher education opens,higher | education | opens | many | career | opportunities
4537,Lifelong learning keeps a mind sharp and active.,education,healthcare,positive,informal,48,8,8,5,1,TRUE,56.3963,lifelong,1,mind sharp,1,keeps a mind,1,lifelong learning keeps a,lifelong learning keeps a mind,lifelong learning,lifelong learning keeps,lifelong | learning | keeps | a | mind | sharp | and | active
4538,Collaborative projects teach valuable teamwork skills.,business,legal,negative,technical,54,6,6,8,1,FALSE,29.8788,collaborative,1,projects teach,1,projects teach valuable,1,projects teach valuable teamwork,collaborative projects teach valuable teamwork,collaborative projects,collaborative projects teach,collaborative | projects | teach | valuable | teamwork | skills
4539,Feedback from peers can improve academic performance.,science,finance,neutral,colloquial,53,7,7,6.57,1,FALSE,92.0125,feedback,1,can improve,1,from peers can,1,can improve academic performance,feedback from peers can improve,feedback from,feedback from peers,feedback | from | peers | can | improve | academic | performance
4540,Understanding the fundamentals helps with advanced topics.,politics,entertainment,mixed,academic,58,7,7,7.29,1,TRUE,55.5392,understanding,1,understanding the,1,helps with advanced,1,the fundamentals helps with,understanding the fundamentals helps with,understanding the,understanding the fundamentals,understanding | the | fundamentals | helps | with | advanced | topics
4541,The company reported record profits this quarter.,music,customer_service,positive,formal,49,7,7,6,1,TRUE,35.6775,the,1,company reported,1,profits this quarter,1,record profits this quarter,reported record profits this quarter,the company,the company reported,the | company | reported | record | profits | this | quarter
4542,Customer satisfaction drives long-term business success.,movies,social_media,negative,informal,56,7,7,7,1,FALSE,168.1421,customer,1,term business,1,long term business,1,customer satisfaction drives long,drives long term business success,customer satisfaction,customer satisfaction drives,customer | satisfaction | drives | long | term | business | success
4543,Startups often struggle with early-stage funding.,books,news,neutral,technical,49,7,7,6,1,FALSE,325.6207,startups,1,often struggle,1,often struggle with,1,startups often struggle with,startups often struggle with early,startups often,startups often struggle,startups | often | struggle | with | early | stage | funding
4544,Market analysis is critical before launching a product. Absolutely.,gaming,academic,mixed,colloquial,67,9,9,6.33,1,TRUE,302.523,market,1,launching a,1,a product absolutely,1,launching a product absolutely,is critical before launching a,market analysis,market analysis is,market | analysis | is | critical | before | launching | a | product | absolutely
4545,Effective leadership motivates teams to perform better.,fashion,casual_chat,positive,academic,55,7,7,6.86,1,TRUE,83.5299,effective,1,effective leadership,1,teams to perform,1,effective leadership motivates teams,motivates teams to perform better,effective leadership,effective leadership motivates,effective | leadership | motivates | teams | to | perform | better
